Unnamed: 0,gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,GameDuration
5287,4521702238,1,12,4,0,9,10,8,1,0,1,2,19162,7.0,17841,196,36,1082,14,19.6,1916.2,12,4,1,10,9,16,1,1,0,0,18080,6.8,17827,203,44,-1082,-14,20.3,1808.0,36.0
5288,4492702497,1,15,2,1,8,2,12,0,0,0,0,17253,7.2,18869,218,40,1887,519,21.8,1725.3,12,0,0,2,8,3,1,1,0,0,15366,7.0,18350,233,76,-1887,-519,23.3,1536.6,29.0
5289,4495320946,1,23,4,1,13,7,14,0,0,0,0,19713,7.0,18607,217,52,2795,999,21.7,1971.3,45,0,0,7,13,8,0,0,0,0,16918,6.8,17608,177,56,-2795,-999,17.7,1691.8,24.0
5290,4483811680,0,41,2,0,5,5,8,0,0,0,0,15675,6.4,16501,218,39,549,224,21.8,1567.5,12,2,1,5,5,7,1,1,0,0,15126,6.6,16277,170,36,-549,-224,17.0,1512.6,27.0
5291,4467502993,1,18,4,0,4,6,4,0,0,0,0,15691,7.2,18589,237,52,96,466,23.7,1569.1,26,5,1,6,4,2,0,0,0,0,15595,6.8,18123,221,52,-96,-466,22.1,1559.5,24.0
5292,4477027360,0,16,4,0,4,6,3,0,0,0,0,15008,6.6,16888,214,38,-1015,-1751,21.4,1500.8,31,3,1,6,4,4,1,1,0,0,16023,6.8,18639,208,59,1015,1751,20.8,1602.3,34.0
5293,4492081907,1,21,2,1,7,2,10,1,1,0,0,16867,7.2,18156,232,36,2474,1015,23.2,1686.7,149,2,0,2,7,2,0,0,0,0,14393,6.6,17141,230,52,-2474,-1015,23.0,1439.3,26.0
5294,4498660251,1,16,3,0,8,6,7,1,1,0,0,17104,7.0,18350,223,64,-111,1062,22.3,1710.4,36,2,1,6,8,8,1,0,1,1,17215,6.8,17288,201,48,111,-1062,20.1,1721.5,36.0
5295,4521602868,0,20,5,1,8,6,13,1,1,0,0,17731,6.8,18132,232,47,1375,109,23.2,1773.1,19,1,0,6,8,4,0,0,0,0,16356,6.8,18023,206,48,-1375,-109,20.6,1635.6,28.0
5296,4456493473,0,13,3,0,1,3,0,0,0,0,0,13751,6.8,17182,199,60,-2507,-1567,19.9,1375.1,18,4,1,3,1,3,1,1,0,0,16258,7.2,18749,269,48,2507,1567,26.9,1625.8,15.0
5297,4522626149,0,15,1,1,4,4,6,1,1,0,0,15544,6.6,17440,217,56,201,-979,21.7,1554.4,46,3,0,4,4,3,0,0,0,0,15343,7.0,18419,214,49,-201,979,21.4,1534.3,34.0
5298,4514596756,0,25,4,0,8,4,8,1,0,1,0,18057,7.0,18682,231,52,3152,2104,23.1,1805.7,16,2,1,4,8,4,0,0,0,0,14905,6.4,16578,211,40,-3152,-2104,21.1,1490.5,33.0
5299,4480515524,0,20,3,1,5,5,8,0,0,0,0,16321,7.4,19044,227,52,120,-497,22.7,1632.1,33,2,0,5,5,4,1,1,0,0,16201,7.4,19541,216,64,-120,497,21.6,1620.1,42.0
5300,4524604603,1,19,3,1,8,6,7,0,0,0,0,17394,6.8,17390,199,68,1377,-221,19.9,1739.4,13,2,0,6,8,5,2,1,1,0,16017,6.8,17611,218,55,-1377,221,21.8,1601.7,21.0
5301,4421907838,1,30,2,1,7,3,7,1,0,1,0,17622,7.2,19582,230,64,3071,2643,23.0,1762.2,20,3,0,3,7,4,0,0,0,0,14551,6.6,16939,220,36,-3071,-2643,22.0,1455.1,25.0
5302,4499965552,1,18,1,1,10,2,8,1,1,0,1,20127,7.2,19673,251,60,6148,3541,25.1,2012.7,13,2,0,2,10,1,0,0,0,0,13979,6.4,16132,196,50,-6148,-3541,19.6,1397.9,23.0
5303,4510870586,1,15,3,1,4,2,5,1,1,0,0,15800,6.8,17445,209,47,295,791,20.9,1580.0,43,2,0,2,4,3,1,0,1,1,15505,6.8,16654,206,45,-295,-791,20.6,1550.5,33.0
5304,4470775145,1,14,3,1,5,5,3,0,0,0,0,15723,6.8,17400,242,35,451,1157,24.2,1572.3,15,3,0,5,5,5,0,0,0,0,15272,6.8,16243,234,24,-451,-1157,23.4,1527.2,21.0
5305,4441626945,1,47,1,0,7,5,11,0,0,0,0,16544,6.8,17758,196,32,732,280,19.6,1654.4,18,1,1,5,7,5,1,1,0,0,15812,6.8,17478,199,58,-732,-280,19.9,1581.2,25.0
5306,4480361494,0,19,5,0,8,7,14,0,0,0,0,17758,6.8,17663,233,55,920,-386,23.3,1775.8,16,3,1,7,8,5,1,1,0,0,16838,6.8,18049,214,63,-920,386,21.4,1683.8,34.0
5307,4502122880,0,17,5,0,6,9,8,0,0,0,0,15890,6.6,15649,199,48,-2039,-2297,19.9,1589.0,59,4,1,9,6,11,1,1,0,0,17929,6.8,17946,223,36,2039,2297,22.3,1792.9,26.0
5308,4520727440,0,14,2,0,2,9,2,0,0,0,0,14646,6.6,16931,219,48,-5036,-2248,21.9,1464.6,16,3,1,9,2,12,2,1,1,1,19682,7.4,19179,262,68,5036,2248,26.2,1968.2,23.0
5309,4523455175,0,19,8,0,9,10,6,1,1,0,0,16898,7.0,17791,211,44,-540,1330,21.1,1689.8,22,3,1,10,9,14,0,0,0,0,17438,6.6,16461,190,36,540,-1330,19.0,1743.8,30.0
5310,4455108830,0,28,1,0,9,10,12,1,0,1,0,17524,7.2,18124,203,52,-1319,-840,20.3,1752.4,14,6,1,10,9,13,1,1,0,0,18843,7.4,18964,223,56,1319,840,22.3,1884.3,16.0
5311,4497700990,1,16,5,1,7,5,11,0,0,0,0,16541,6.4,17099,231,39,2555,2123,23.1,1654.1,43,4,0,5,7,6,0,0,0,0,13986,6.2,14976,146,40,-2555,-2123,14.6,1398.6,24.0
5312,4520490742,0,20,4,1,5,8,7,1,1,0,0,14566,5.8,13119,164,37,-2663,-2578,16.4,1456.6,16,3,0,8,5,14,0,0,0,0,17229,6.6,15697,209,42,2663,2578,20.9,1722.9,25.0
5313,4462715361,1,14,7,1,3,5,2,1,0,1,0,15929,7.2,18680,250,51,17,44,25.0,1592.9,35,2,0,5,3,3,1,1,0,0,15912,7.0,18636,203,76,-17,-44,20.3,1591.2,34.0
5314,4520617887,0,19,3,1,6,6,6,0,0,0,0,15866,6.6,17209,207,45,-859,-1186,20.7,1586.6,17,4,0,6,6,10,0,0,0,0,16725,7.2,18395,245,66,859,1186,24.5,1672.5,33.0
5315,4518190301,0,18,1,1,5,6,6,0,0,0,0,16126,7.0,18201,217,52,61,1120,21.7,1612.6,18,4,0,6,5,7,1,1,0,0,16065,6.8,17081,203,52,-61,-1120,20.3,1606.5,26.0
5316,4492994895,1,11,2,1,4,4,0,1,0,1,0,15620,7.2,18558,239,56,-1761,-385,23.9,1562.0,18,0,0,4,4,8,1,1,0,1,17381,7.4,18943,243,54,1761,385,24.3,1738.1,36.0
5317,4524404362,1,58,3,0,9,7,12,1,1,0,0,17524,7.2,18949,185,57,1076,1282,18.5,1752.4,16,4,1,7,9,6,0,0,0,0,16448,6.6,17667,209,52,-1076,-1282,20.9,1644.8,31.0
5318,4458389228,1,20,5,1,11,8,9,0,0,0,0,18746,7.2,19066,225,44,2198,1355,22.5,1874.6,18,1,0,8,11,4,1,1,0,0,16548,6.8,17711,204,64,-2198,-1355,20.4,1654.8,17.0
5319,4523558547,0,17,3,1,9,6,7,0,0,0,0,17187,7.0,18178,213,40,626,98,21.3,1718.7,14,1,0,6,9,4,0,0,0,0,16561,7.0,18080,231,40,-626,-98,23.1,1656.1,24.0
5320,4465328511,1,18,4,0,4,3,4,1,1,0,0,15181,7.0,17084,216,49,911,449,21.6,1518.1,17,2,1,3,4,4,0,0,0,0,14270,6.8,16635,223,42,-911,-449,22.3,1427.0,38.0
5321,4523062403,1,15,2,1,11,6,16,0,0,0,0,19563,7.2,19145,220,60,4666,4288,22.0,1956.3,17,0,0,6,11,12,0,0,0,0,14897,6.2,14857,155,32,-4666,-4288,15.5,1489.7,21.0
5322,4519547868,1,38,3,0,10,10,12,2,1,1,1,19197,7.2,18709,222,51,1167,-431,22.2,1919.7,16,4,1,10,10,6,0,0,0,0,18030,7.2,19140,219,56,-1167,431,21.9,1803.0,28.0
5323,4495445064,0,17,2,0,5,8,5,0,0,0,0,14803,6.8,17434,177,37,-2454,-1437,17.7,1480.3,37,4,1,8,5,6,1,1,0,0,17257,7.0,18871,219,52,2454,1437,21.9,1725.7,24.0
5324,4520952475,0,18,2,0,2,7,1,1,0,1,0,13508,6.2,15002,160,56,-3580,-2967,16.0,1350.8,15,4,1,7,2,6,1,1,0,0,17088,6.6,17969,193,75,3580,2967,19.3,1708.8,30.0
5325,4438793603,0,14,3,1,10,4,13,0,0,0,0,18978,7.6,21014,262,56,4185,3377,26.2,1897.8,52,4,0,4,10,3,0,0,0,0,14793,6.8,17637,205,52,-4185,-3377,20.5,1479.3,47.0
5326,4520895239,1,16,3,0,6,2,9,0,0,0,0,16627,7.0,18254,247,47,1899,308,24.7,1662.7,52,4,1,2,6,0,1,1,0,0,14728,6.8,17946,231,60,-1899,-308,23.1,1472.8,23.0
5327,4499542309,1,11,2,0,4,7,3,0,0,0,0,15562,6.8,17869,225,48,-435,-427,22.5,1556.2,15,2,1,7,4,8,1,1,0,0,15997,7.0,18296,196,65,435,427,19.6,1599.7,25.0
5328,4499235579,0,15,2,0,4,7,5,1,1,0,0,14717,6.4,16410,205,38,-3025,-1823,20.5,1471.7,21,3,1,7,4,5,1,0,1,1,17742,7.0,18233,211,41,3025,1823,21.1,1774.2,31.0
5329,4520857294,0,38,3,0,4,7,3,0,0,0,0,16213,7.2,18890,208,68,-3035,188,20.8,1621.3,15,1,1,7,4,5,2,1,1,1,19248,7.0,18702,217,68,3035,-188,21.7,1924.8,27.0
5330,4523557396,0,20,1,1,8,8,11,0,0,0,0,16922,7.0,17511,191,44,118,-532,19.1,1692.2,17,6,0,8,8,12,1,1,0,0,16804,7.0,18043,193,62,-118,532,19.3,1680.4,32.0
5331,4480423528,0,17,4,0,7,5,9,0,0,0,0,17094,7.0,18539,220,67,1004,1446,22.0,1709.4,17,4,1,5,7,3,1,1,0,0,16090,6.6,17093,211,52,-1004,-1446,21.1,1609.0,21.0
5663,4518298214,0,16,2,1,12,13,14,0,0,0,0,18002,6.8,17743,178,43,-2340,-2351,17.8,1800.2,15,3,0,13,12,16,1,1,0,0,20342,7.6,20094,220,65,2340,2351,22.0,2034.2,21.0
5664,4523504461,1,14,2,1,13,7,12,1,1,0,0,19360,7.2,19057,238,52,3034,1636,23.8,1936.0,12,4,0,7,13,7,0,0,0,0,16326,6.6,17421,183,56,-3034,-1636,18.3,1632.6,26.0
5665,4467077556,0,17,3,0,1,5,1,0,0,0,0,14777,6.8,17674,231,59,-1664,-990,23.1,1477.7,47,3,1,5,1,7,1,0,1,0,16441,7.2,18664,236,46,1664,990,23.6,1644.1,28.0
5666,4435875824,0,17,2,0,8,10,9,0,0,0,0,16738,6.8,17657,199,48,-1428,-671,19.9,1673.8,15,5,1,10,8,16,1,1,0,0,18166,7.0,18328,201,52,1428,671,20.1,1816.6,20.0
5667,4511873331,1,41,1,1,7,4,7,1,1,0,0,17070,7.2,18583,223,47,1451,1441,22.3,1707.0,12,1,0,4,7,4,0,0,0,0,15619,6.8,17142,199,56,-1451,-1441,19.9,1561.9,28.0
5668,4523290421,0,17,3,1,7,10,7,0,0,0,0,16995,6.8,17908,217,44,-1666,-759,21.7,1699.5,17,5,0,10,7,15,1,1,0,0,18661,7.0,18667,243,60,1666,759,24.3,1866.1,20.0
5669,4489154940,1,18,8,0,9,7,12,1,1,0,0,17896,6.8,18474,215,58,1076,1288,21.5,1789.6,84,6,1,7,9,10,0,0,0,0,16820,6.8,17186,222,40,-1076,-1288,22.2,1682.0,42.0
5670,4521090757,1,110,3,0,2,3,5,0,0,0,0,15186,7.2,18537,236,67,-35,1112,23.6,1518.6,19,3,1,3,2,4,0,0,0,0,15221,6.8,17425,236,48,35,-1112,23.6,1522.1,30.0
5671,4516555764,0,34,3,1,7,2,4,0,0,0,0,17294,7.4,19906,246,64,2480,3168,24.6,1729.4,9,3,0,2,7,2,0,0,0,0,14814,6.6,16738,218,48,-2480,-3168,21.8,1481.4,28.0
5672,4447227454,1,14,1,1,5,2,7,1,1,0,0,16443,7.0,18538,238,48,1717,508,23.8,1644.3,12,0,0,2,5,4,0,0,0,0,14726,7.0,18030,197,60,-1717,-508,19.7,1472.6,26.0
5673,4523478431,0,17,4,0,5,7,5,0,0,0,0,15420,6.6,16502,210,44,-692,-604,21.0,1542.0,16,3,1,7,5,7,2,1,1,0,16112,6.8,17106,193,48,692,604,19.3,1611.2,27.0
5674,4519775314,1,24,2,0,3,3,4,0,0,0,0,14979,7.0,17553,237,48,-1171,-496,23.7,1497.9,13,2,1,3,3,3,0,0,0,0,16150,7.0,18049,251,52,1171,496,25.1,1615.0,26.0
5675,4477340237,1,19,4,1,8,6,8,1,1,0,0,16984,6.8,17114,205,48,469,-755,20.5,1698.4,41,4,0,6,8,5,1,0,1,0,16515,7.0,17869,233,47,-469,755,23.3,1651.5,23.0
5676,4523056452,1,16,2,0,7,5,6,1,1,0,0,16580,7.0,17570,207,36,-334,-1403,20.7,1658.0,15,4,1,5,7,5,0,0,0,0,16914,7.0,18973,228,56,334,1403,22.8,1691.4,29.0
5677,4470414312,1,18,4,1,1,1,1,1,1,0,0,14529,7.0,17655,241,58,924,1282,24.1,1452.9,18,3,0,1,1,0,1,0,1,0,13605,6.4,16373,215,42,-924,-1282,21.5,1360.5,24.0
5678,4476935585,1,18,2,1,5,8,5,0,0,0,0,16616,6.6,17294,218,40,-827,-981,21.8,1661.6,16,2,0,8,5,11,0,0,0,0,17443,6.8,18275,243,40,827,981,24.3,1744.3,32.0
5679,4512472589,1,15,2,1,3,7,3,1,1,0,0,15199,6.8,17382,235,45,-1631,-1338,23.5,1519.9,14,2,0,7,3,7,1,0,1,0,16830,7.0,18720,206,49,1631,1338,20.6,1683.0,28.0
5680,4520844282,0,14,0,0,6,9,9,0,0,0,0,16240,7.2,18554,205,68,-2184,-1298,20.5,1624.0,85,1,1,9,6,9,1,1,0,0,18424,7.2,19852,250,56,2184,1298,25.0,1842.4,24.0
5681,4524808186,0,19,2,1,7,8,10,1,1,0,0,15719,6.4,16209,172,25,-833,-1553,17.2,1571.9,17,2,0,8,7,7,0,0,0,0,16552,6.8,17762,201,47,833,1553,20.1,1655.2,25.0
5682,4454438289,1,15,1,1,8,10,15,1,1,0,0,17231,7.0,17898,193,59,-1471,-1810,19.3,1723.1,16,5,0,10,8,11,0,0,0,0,18702,7.2,19708,213,52,1471,1810,21.3,1870.2,20.0
5683,4470384241,1,16,3,1,10,4,12,1,1,0,0,18945,7.0,18620,234,44,2542,525,23.4,1894.5,13,2,0,4,10,4,0,0,0,0,16403,6.8,18095,231,76,-2542,-525,23.1,1640.3,27.0
5684,4517599722,1,16,1,1,8,5,9,1,1,0,0,16779,7.0,18171,224,43,1468,195,22.4,1677.9,24,4,0,5,8,4,1,0,1,0,15311,7.0,17976,212,44,-1468,-195,21.2,1531.1,28.0
5685,4477434539,1,34,2,0,7,3,4,1,0,1,0,17993,7.8,20973,253,69,2782,4425,25.3,1799.3,17,4,1,3,7,4,1,1,0,0,15211,6.4,16548,221,57,-2782,-4425,22.1,1521.1,27.0
5686,4524368575,0,14,2,0,8,9,5,1,0,1,0,15782,6.8,16191,182,36,-2323,-2444,18.2,1578.2,15,3,1,9,8,8,1,1,0,0,18105,7.0,18635,185,58,2323,2444,18.5,1810.5,33.0
5687,4494697495,1,15,1,0,10,5,8,1,1,0,0,17910,7.2,20300,211,60,2786,3197,21.1,1791.0,10,1,1,5,10,4,0,0,0,0,15124,6.8,17103,175,48,-2786,-3197,17.5,1512.4,30.0
5688,4520554250,0,21,5,0,7,7,4,0,0,0,0,17319,7.0,18310,253,36,2209,1640,25.3,1731.9,14,6,1,7,7,6,2,1,1,0,15110,6.8,16670,159,49,-2209,-1640,15.9,1511.0,31.0
5689,4470048867,1,15,2,1,7,0,4,2,1,1,0,17788,7.2,19185,256,67,4961,3591,25.6,1778.8,18,1,0,0,7,0,0,0,0,0,12827,6.2,15594,202,40,-4961,-3591,20.2,1282.7,17.0
5690,4427804202,1,13,4,0,7,6,14,1,1,0,0,16304,6.2,15338,182,45,-61,-1738,18.2,1630.4,18,1,1,6,7,8,0,0,0,0,16365,6.4,17076,219,44,61,1738,21.9,1636.5,42.0
5691,4522498843,0,14,2,0,3,4,1,1,0,1,0,15438,7.2,19325,213,62,-38,2015,21.3,1543.8,12,0,1,4,3,3,1,1,0,0,15476,6.8,17310,218,59,38,-2015,21.8,1547.6,22.0
5692,4502099918,1,12,6,0,12,7,9,0,0,0,0,18879,7.4,19472,219,40,1912,1686,21.9,1887.9,123,2,1,7,12,8,1,1,0,0,16967,7.0,17786,197,50,-1912,-1686,19.7,1696.7,29.0
5693,4523945577,1,15,4,1,7,5,10,0,0,0,0,16987,6.8,18078,235,40,2407,543,23.5,1698.7,13,2,0,5,7,2,2,1,1,0,14580,6.8,17535,168,60,-2407,-543,16.8,1458.0,23.0
5694,4468252863,1,19,2,1,6,5,2,0,0,0,0,15740,7.0,18504,201,46,1078,2430,20.1,1574.0,11,4,0,5,6,5,1,1,0,0,14662,6.6,16074,158,53,-1078,-2430,15.8,1466.2,28.0
5695,4498654804,0,15,1,0,4,8,5,1,1,0,0,15375,7.0,18057,220,60,-1489,-2144,22.0,1537.5,17,1,1,8,4,3,0,0,0,0,16864,7.6,20201,230,52,1489,2144,23.0,1686.4,25.0
5696,4506261342,0,14,0,0,7,13,8,0,0,0,0,16658,6.6,17588,192,50,-2184,-2333,19.2,1665.8,69,4,1,13,7,8,1,1,0,0,18842,7.4,19921,202,52,2184,2333,20.2,1884.2,23.0
5697,4524963317,1,73,0,1,10,3,8,0,0,0,0,18130,7.0,18640,216,41,3905,1506,21.6,1813.0,23,1,0,3,10,3,1,1,0,0,14225,6.8,17134,173,56,-3905,-1506,17.3,1422.5,21.0
5698,4519466762,0,16,6,0,1,2,1,1,1,0,0,13486,6.6,16382,200,47,-1433,-394,20.0,1348.6,16,2,1,2,1,2,0,0,0,0,14919,6.6,16776,241,40,1433,394,24.1,1491.9,38.0
5699,4524520097,0,14,1,0,0,6,0,0,0,0,0,13421,6.6,17265,221,52,-3543,-1737,22.1,1342.1,13,2,1,6,0,7,1,1,0,0,16964,7.2,19002,242,48,3543,1737,24.2,1696.4,32.0
5700,4524133023,0,16,2,1,5,11,7,1,1,0,0,14587,6.2,14862,171,42,-3541,-4118,17.1,1458.7,12,1,0,11,5,12,0,0,0,0,18128,7.2,18980,218,40,3541,4118,21.8,1812.8,14.0
5701,4524503051,0,15,4,0,4,4,5,0,0,0,0,15741,7.0,18215,224,63,-425,-284,22.4,1574.1,14,3,1,4,4,5,1,1,0,0,16166,7.0,18499,228,56,425,284,22.8,1616.6,23.0
5702,4524019203,0,19,4,0,8,5,9,0,0,0,0,18098,7.2,19504,212,76,2730,3068,21.2,1809.8,19,2,1,5,8,2,1,1,0,0,15368,6.4,16436,215,40,-2730,-3068,21.5,1536.8,26.0
5703,4427502264,1,17,1,0,9,3,9,1,1,0,1,18695,7.2,19263,245,56,4298,2299,24.5,1869.5,13,2,1,3,9,2,1,0,1,0,14397,6.8,16964,190,56,-4298,-2299,19.0,1439.7,18.0
5704,4517168876,0,14,3,1,4,8,6,0,0,0,0,15549,6.8,18169,228,65,-1841,-357,22.8,1554.9,28,1,0,8,4,11,0,0,0,0,17390,7.0,18526,223,49,1841,357,22.3,1739.0,26.0
5705,4384417283,1,19,2,0,10,3,13,1,1,0,0,17951,7.2,18502,226,44,3022,2631,22.6,1795.1,13,4,1,3,10,5,0,0,0,0,14929,6.6,15871,209,44,-3022,-2631,20.9,1492.9,18.0
5706,4452471591,0,22,3,1,12,3,11,1,1,0,0,18428,7.0,18214,218,47,3117,1745,21.8,1842.8,39,6,0,3,12,4,0,0,0,0,15311,6.6,16469,254,28,-3117,-1745,25.4,1531.1,26.0
5707,4515772836,1,15,3,1,8,2,4,1,1,0,0,16466,6.8,18740,205,51,2489,2364,20.5,1646.6,14,2,0,2,8,2,0,0,0,0,13977,6.8,16376,194,50,-2489,-2364,19.4,1397.7,16.0
5708,4509689834,1,12,2,0,7,1,8,1,1,0,0,17056,7.0,18608,232,51,3515,2156,23.2,1705.6,14,0,1,1,7,1,1,0,1,0,13541,6.6,16452,208,49,-3515,-2156,20.8,1354.1,26.0
5709,4523311875,1,15,2,1,9,6,7,1,1,0,0,18017,7.2,19071,210,80,1937,766,21.0,1801.7,14,0,0,6,9,6,0,0,0,0,16080,7.2,18305,209,68,-1937,-766,20.9,1608.0,23.0
5710,4524763167,1,19,2,0,17,10,21,0,0,0,1,22745,6.8,17394,205,23,4999,1094,20.5,2274.5,14,3,1,10,17,11,1,1,0,0,17746,6.4,16300,175,58,-4999,-1094,17.5,1774.6,20.0
5711,4469886384,0,40,1,0,1,7,2,0,0,0,0,13998,6.6,17086,207,55,-5086,-3284,20.7,1399.8,11,5,1,7,1,8,1,1,0,0,19084,7.6,20370,258,66,5086,3284,25.8,1908.4,17.0
5712,4452601584,0,13,27,0,9,7,7,0,0,0,0,18012,7.0,19569,239,41,1194,2051,23.9,1801.2,45,4,1,7,9,6,1,1,0,0,16818,6.6,17518,221,42,-1194,-2051,22.1,1681.8,24.0
5713,4523444869,0,16,0,1,5,3,6,0,0,0,0,15840,6.8,17440,211,52,923,828,21.1,1584.0,17,3,0,3,5,4,1,1,0,0,14917,6.4,16612,235,46,-923,-828,23.5,1491.7,35.0
5714,4517863926,1,15,2,1,6,4,12,2,1,1,0,17784,7.0,17328,223,48,1500,-1268,22.3,1778.4,15,1,0,4,6,6,0,0,0,0,16284,7.2,18596,233,72,-1500,1268,23.3,1628.4,25.0
5715,4513809360,1,25,2,0,8,4,12,2,1,1,0,18167,7.0,18502,222,68,2691,2585,22.2,1816.7,16,2,1,4,8,4,0,0,0,0,15476,6.2,15917,234,41,-2691,-2585,23.4,1547.6,20.0
5716,4491456543,1,20,5,1,10,1,15,1,1,0,0,18795,7.4,20241,260,43,4498,3370,26.0,1879.5,22,3,0,1,10,2,0,0,0,0,14297,6.4,16871,226,48,-4498,-3370,22.6,1429.7,15.0
5717,4452529666,1,13,1,0,8,5,15,2,1,1,0,17999,7.2,19381,214,82,2711,2160,21.4,1799.9,15,1,1,5,8,3,0,0,0,0,15288,7.0,17221,213,50,-2711,-2160,21.3,1528.8,24.0
5718,4522671632,1,19,6,0,7,5,5,1,1,0,0,17381,7.2,19539,234,59,1300,1783,23.4,1738.1,14,10,1,5,7,6,0,0,0,0,16081,6.8,17756,227,52,-1300,-1783,22.7,1608.1,28.0
5719,4456677220,0,15,1,0,2,10,2,0,0,0,0,14194,6.2,14858,195,48,-5553,-4226,19.5,1419.4,13,0,1,10,2,12,1,0,1,1,19747,7.2,19084,233,49,5553,4226,23.3,1974.7,15.0
5720,4465078328,0,27,2,0,5,4,6,0,0,0,0,15732,6.6,16582,218,44,17,-1014,21.8,1573.2,15,3,1,4,5,4,0,0,0,0,15715,7.0,17596,248,44,-17,1014,24.8,1571.5,27.0
5721,4474570659,1,13,3,1,11,6,10,0,0,0,0,18335,6.8,17921,238,36,2498,732,23.8,1833.5,15,1,0,6,11,7,0,0,0,0,15837,6.8,17189,194,52,-2498,-732,19.4,1583.7,21.0
5722,4478150249,1,17,0,1,9,8,12,1,0,1,0,17785,7.0,17509,202,49,1323,183,20.2,1778.5,33,0,0,8,9,6,1,1,0,0,16462,6.8,17326,181,60,-1323,-183,18.1,1646.2,25.0
5723,4505177490,1,63,2,0,8,4,11,1,1,0,0,16911,7.2,19106,217,53,2265,2392,21.7,1691.1,33,0,1,4,8,4,0,0,0,0,14646,6.8,16714,178,55,-2265,-2392,17.8,1464.6,23.0
5724,4521738539,1,15,4,1,16,6,16,0,0,0,0,21442,7.6,20440,232,48,5956,4568,23.2,2144.2,18,0,0,6,16,5,0,0,0,0,15486,6.4,15872,185,40,-5956,-4568,18.5,1548.6,17.0
5725,4497526633,0,16,0,0,3,4,2,0,0,0,0,14652,7.0,18395,235,42,-1075,11,23.5,1465.2,15,5,1,4,3,2,1,1,0,0,15727,7.2,18384,233,58,1075,-11,23.3,1572.7,27.0
5726,4521775433,1,45,2,0,5,8,6,0,0,0,0,16936,6.8,17513,215,63,-301,71,21.5,1693.6,44,7,1,8,5,10,1,1,0,0,17237,7.0,17442,187,60,301,-71,18.7,1723.7,28.0
5727,4521049898,0,14,0,1,6,9,6,0,0,0,0,15821,6.8,17419,208,43,-3364,-1990,20.8,1582.1,139,2,0,9,6,7,1,0,1,1,19185,7.2,19409,230,49,3364,1990,23.0,1918.5,23.0
5728,4460661408,1,17,5,0,7,4,8,1,1,0,0,17863,7.4,19967,257,39,3109,3007,25.7,1786.3,13,2,1,4,7,5,0,0,0,0,14754,6.4,16960,204,44,-3109,-3007,20.4,1475.4,20.0
5729,4514331863,1,16,4,0,16,7,16,1,1,0,1,20300,7.4,19812,192,44,3309,2603,19.2,2030.0,213,5,1,7,16,6,1,0,1,0,16991,6.8,17209,194,48,-3309,-2603,19.4,1699.1,19.0
5730,4493828380,0,13,3,1,5,6,3,0,0,0,0,15964,7.2,19695,206,59,-226,972,20.6,1596.4,20,5,0,6,5,7,1,1,0,0,16190,7.2,18723,208,40,226,-972,20.8,1619.0,29.0
5731,4519552784,0,21,4,1,11,9,10,1,1,0,0,18172,6.8,17184,191,36,1390,437,19.1,1817.2,15,1,0,9,11,7,0,0,0,0,16782,6.6,16747,181,30,-1390,-437,18.1,1678.2,26.0
5732,4507707770,0,14,2,0,6,13,5,0,0,0,0,15662,6.4,16109,191,36,-3983,-1784,19.1,1566.2,17,2,1,13,6,13,1,1,0,0,19645,7.2,17893,218,32,3983,1784,21.8,1964.5,24.0
5733,4498286628,0,11,1,0,0,10,0,0,0,0,0,12863,6.6,16182,177,56,-5961,-4133,17.7,1286.3,36,2,1,10,0,9,1,1,0,0,18824,7.6,20315,244,48,5961,4133,24.4,1882.4,16.0
5734,4457117855,1,21,4,1,11,9,13,1,1,0,0,19236,7.4,20585,231,48,2249,2480,23.1,1923.6,16,2,0,9,11,8,0,0,0,0,16987,7.0,18105,219,40,-2249,-2480,21.9,1698.7,22.0
5735,4520613547,0,16,3,1,4,9,5,0,0,0,0,16500,7.0,18352,249,50,-981,-1105,24.9,1650.0,10,3,0,9,4,10,2,1,1,0,17481,7.2,19457,193,61,981,1105,19.3,1748.1,15.0
5736,4466299891,1,19,3,0,2,5,2,0,0,0,0,15292,6.8,17578,252,52,-1774,-2576,25.2,1529.2,38,5,1,5,2,4,1,1,0,0,17066,7.6,20154,267,72,1774,2576,26.7,1706.6,25.0
5737,4522859590,1,15,1,1,11,4,10,0,0,0,1,19677,6.8,17356,217,45,6581,3949,21.7,1967.7,14,1,0,4,11,5,0,0,0,0,13096,5.8,13407,132,39,-6581,-3949,13.2,1309.6,25.0
5738,4518065335,0,14,0,0,5,10,4,0,0,0,0,15660,7.0,18016,201,50,-2602,-550,20.1,1566.0,170,3,1,10,5,14,1,1,0,0,18262,7.2,18566,197,42,2602,550,19.7,1826.2,22.0
